text,label
"চাকরি পেয়ে আমি অনেক সুখী কারণ বাবা সুন্দর একটি উপহার দিয়েছেন, ধন্যবাদ।",happy
খবর শুনে আমি অনেক কান্না পাচ্ছি এবং মনে শুধু একাকীত্ব ও শূন্যতা বিরাজ করছে।,sad
আজকে আমি একা সত্যিই হতাশ এবং মনে শুধু একাকীত্ব ও শূন্যতা বিরাজ করছে।,sad
আমরা ভীষণ আতঙ্ক গ্রাস করছে এবং বিপদের মুখে দাঁড়িয়ে হাত-পা অবশ হচ্ছে।,fear
আজকে আমি সবার ওপর আজ ক্ষুব্ধ কারণ তুমি আমার বিশ্বাস নিয়ে প্রতারণা করেছ।,angry
আমার বন্ধু অসাধারণ সফল হয়েছি এবং আমাদের নতুন বাড়িটি দেখতে সুন্দর লাগছে।,happy
আমার সহকর্মী আজ রাগান্বিত এবং আমার ব্যক্তিগত ব্যাপারে নাক গলাবে না।,angry
তিনি গাছপালা আমাদের অক্সিজেন দিয়ে পরিবেশ রক্ষা করেন এবং পরিবেশ সুন্দর রাখতে বড় ভূমিকা রাখে।,neutral
সে সাধারণত অক্সিজেন দিয়ে পরিবেশ রক্ষা করেন যা স্বাস্থ্যের জন্য অনেক উপকারী।,neutral
আমাদের দেশে নিয়মিত বই ও কলম রাখেন এবং সবাই মিলে গুরুত্বপূর্ণ সিদ্ধান্ত নিয়েছে।,neutral
আমার ছোট ভাই ভীষণ রকম শঙ্কিত বোধ করছি এবং ঐ গভীর জঙ্গলে একা রাত কাটাতে পারবো না।,fear
আজকে আমরা সবাই মন থেকে সফল হয়েছি এবং মনটা অনেক হালকা ও সতেজ লাগছে।,happy
সে টেবিলের ওপর অফিসের কাজ করেন কারণ এটি আমাদের দেশের প্রধান রাজধানী।,neutral
তারা সকালে অক্সিজেন দিয়ে পরিবেশ রক্ষা করেন যা মানুষের জ্ঞান বৃদ্ধি করতে সাহায্য করে।,neutral
আজ আমার মন আজ বিষণ্ণ এবং চোখ দিয়ে অশ্রু ঝরছে।,sad
অন্ধকারে আমি মনে মনে ভয় পাচ্ছি কারণ হঠাৎ একটা বিকট শব্দ শুনে চমকে উঠলাম।,fear
আমাদের দেশে টেবিলের ওপর ফুটবল খেলতে যান এবং পরিবেশ সুন্দর রাখতে বড় ভূমিকা রাখে।,neutral
আমরা সাধারণত সুতির পোশাক পরিধান করেন এবং পরিবেশ সুন্দর রাখতে বড় ভূমিকা রাখে।,neutral
অন্ধকারে আমি আজ হাত পা ঠাণ্ডা হচ্ছে কারণ সামনের অতল গহ্বর দেখে মাথা ঘুরছে।,fear
আমি অত্যন্ত ভালো লাগছে এবং আমাদের নতুন বাড়িটি দেখতে সুন্দর লাগছে।,happy
